Time,Displacement,Force
(s),(mm),(kN)
"12.7290","0.1000","0.0006"
"12.7490","0.1000","0.0007"
"12.7690","0.1000","0.0007"
"12.7890","0.1000","0.0007"
"12.8090","0.1000","0.0008"
"12.8290","0.1000","0.0007"
"12.8490","0.1000","0.0006"
"12.8690","0.1000","0.0007"
"12.8890","0.1000","0.0007"
"12.9090","0.1000","0.0007"
"12.9290","0.1000","0.0007"
"12.9490","0.1000","0.0007"
"12.9690","0.1000","0.0006"
"12.9890","0.1000","0.0006"
"13.0090","0.1000","0.0006"
"13.0290","0.1000","0.0006"
"13.0490","0.1000","0.0006"
"13.0690","0.1000","0.0007"
"13.0890","0.1000","0.0007"
"13.1090","0.1000","0.0008"
"13.1290","0.1000","0.0007"
"13.1490","0.1000","0.0007"
"13.1690","0.1000","0.0006"
"13.1890","0.1000","0.0006"
"13.2090","0.1000","0.0008"
"13.2290","0.1000","0.0007"
"13.2490","0.1000","0.0007"
"13.2690","0.1000","0.0007"
"13.2890","0.1000","0.0007"
"13.3090","0.1000","0.0007"
"13.3290","0.1000","0.0008"
"13.3490","0.1000","0.0007"
"13.3690","0.1000","0.0006"
"13.3890","0.1000","0.0006"
"13.4090","0.1000","0.0007"
"13.4290","0.1000","0.0007"
"13.4490","0.1000","0.0007"
"13.4690","0.1000","0.0006"
"13.4890","0.1000","0.0007"
"13.5090","0.1000","0.0007"
"13.5290","0.1000","0.0007"
"13.5490","0.1000","0.0007"
"13.5690","0.1000","0.0007"
"13.5890","0.1000","0.0007"
"13.6090","0.1000","0.0007"
"13.6290","0.1000","0.0006"
"13.6490","0.1000","0.0007"
"13.6690","0.1000","0.0006"
"13.6890","0.1000","0.0006"
"13.7090","0.1000","0.0006"
"13.7290","0.1000","0.0007"
"13.7490","0.1000","0.0007"
"13.7690","0.1000","0.0007"
"13.7890","0.1000","0.0007"
"13.8090","0.1000","0.0007"
"13.8290","0.1000","0.0007"
"13.8490","0.1000","0.0007"
"13.8690","0.1000","0.0007"
"13.8890","0.1000","0.0007"
"13.9090","0.1000","0.0006"
"13.9290","0.1000","0.0006"
"13.9490","0.1000","0.0007"
"13.9690","0.1000","0.0008"
"13.9890","0.1000","0.0007"
"14.0090","0.1000","0.0008"
"14.0290","0.1000","0.0007"
"14.0490","0.1000","0.0007"
"14.0690","0.1000","0.0008"
"14.0890","0.1000","0.0008"
"14.1090","0.1000","0.0007"
"14.1290","0.1000","0.0007"
"14.1490","0.1000","0.0007"
"14.1690","0.1000","0.0007"
"14.1890","0.1000","0.0007"
"14.2090","0.1000","0.0007"
"14.2290","0.1000","0.0006"
"14.2490","0.1000","0.0006"
"14.2690","0.1000","0.0005"
"14.2890","0.1000","0.0005"
"14.3090","0.1000","0.0006"
"14.3290","0.1000","0.0007"
"14.3490","0.1000","0.0007"
"14.3690","0.1000","0.0006"
"14.3890","0.1000","0.0006"
"14.4090","0.1000","0.0007"
"14.4290","0.1000","0.0007"
"14.4490","0.1000","0.0007"
"14.4690","0.1000","0.0006"
"14.4890","0.1000","0.0006"
"14.5090","0.1000","0.0007"
"14.5290","0.1000","0.0008"
"14.5490","0.1000","0.0006"
"14.5690","0.1000","0.0006"
"14.5890","0.1000","0.0006"
"14.6090","0.1000","0.0007"
"14.6290","0.1000","0.0007"
"14.6490","0.1000","0.0007"
"14.6690","0.1000","0.0007"
"14.6890","0.1000","0.0007"
"14.7090","0.1000","0.0007"
"14.7290","0.1000","0.0007"
"14.7490","0.1000","0.0007"
"14.7690","0.1000","0.0007"
"14.7890","0.1000","0.0007"
"14.8090","0.1000","0.0007"
"14.8290","0.1000","0.0007"
"14.8490","0.1000","0.0008"
"14.8690","0.1000","0.0007"
"14.8890","0.1000","0.0007"
"14.9090","0.1000","0.0007"
"14.9290","0.1000","0.0006"
"14.9490","0.1000","0.0007"
"14.9690","0.1000","0.0008"
"14.9890","0.1000","0.0008"
"15.0090","0.1000","0.0007"
"15.0290","0.1000","0.0007"
"15.0490","0.1000","0.0006"
"15.0690","0.1000","0.0006"
"15.0890","0.1000","0.0007"
"15.1090","0.1000","0.0008"
"15.1290","0.1000","0.0008"
"15.1490","0.1000","0.0007"
"15.1690","0.1000","0.0006"
"15.1890","0.1000","0.0006"
"15.2090","0.1000","0.0008"
"15.2290","0.1000","0.0008"
"15.2490","0.1000","0.0007"
"15.2690","0.1000","0.0007"
"15.2890","0.1000","0.0007"
"15.3090","0.1000","0.0007"
"15.3290","0.1000","0.0006"
"15.3490","0.1000","0.0006"
"15.3690","0.1000","0.0006"
"15.3890","0.1000","0.0006"
"15.4090","0.1000","0.0006"
"15.4290","0.1000","0.0007"
"15.4490","0.1000","0.0006"
"15.4690","0.1000","0.0007"
"15.4890","0.1000","0.0007"
"15.5090","0.1000","0.0007"
"15.5290","0.1000","0.0006"
"15.5490","0.1000","0.0006"
"15.5690","0.1000","0.0006"
"15.5890","0.1000","0.0006"
"15.6090","0.1000","0.0007"
"15.6290","0.1000","0.0007"
"15.6490","0.1000","0.0007"
"15.6690","0.1000","0.0007"
"15.6890","0.1000","0.0007"
"15.7090","0.1000","0.0007"
"15.7290","0.1000","0.0007"
"15.7490","0.1000","0.0008"
"15.7690","0.1000","0.0006"
"15.7890","0.1000","0.0007"
"15.8090","0.1000","0.0007"
"15.8290","0.1000","0.0006"
"15.8490","0.1000","0.0006"
"15.8690","0.1000","0.0006"
"15.8890","0.1000","0.0006"
"15.9090","0.1000","0.0007"
"15.9290","0.1000","0.0007"
"15.9490","0.1000","0.0007"
"15.9690","0.1000","0.0006"
"15.9890","0.1000","0.0007"
"16.0090","0.1000","0.0007"
"16.0290","0.1000","0.0007"
"16.0490","0.1000","0.0008"
"16.0690","0.1000","0.0007"
"16.0890","0.1000","0.0007"
"16.1080","0.1000","0.0006"
"16.1090","0.1000","0.0006"
"16.1140","0.1000","0.0006"
"16.1340","0.1005","0.0008"
"16.1540","0.1114","0.0014"
"16.1740","0.1502","0.0019"
"16.1940","0.2192","0.0021"
"16.2140","0.2988","0.0023"
