Time,Displacement,Force
(s),(mm),(kN)
"8.9030","0.1000","0.0006"
"8.9230","0.1000","0.0006"
"8.9430","0.1000","0.0007"
"8.9630","0.1000","0.0007"
"8.9830","0.1000","0.0006"
"9.0030","0.1000","0.0007"
"9.0230","0.1000","0.0007"
"9.0430","0.1000","0.0007"
"9.0630","0.1000","0.0007"
"9.0830","0.1000","0.0007"
"9.1030","0.1000","0.0007"
"9.1230","0.1000","0.0007"
"9.1430","0.1000","0.0006"
"9.1630","0.1000","0.0006"
"9.1830","0.1000","0.0007"
"9.2030","0.1000","0.0007"
"9.2230","0.1000","0.0008"
"9.2430","0.1000","0.0007"
"9.2630","0.1000","0.0006"
"9.2830","0.1000","0.0006"
"9.3030","0.1000","0.0006"
"9.3230","0.1000","0.0005"
"9.3430","0.1000","0.0006"
"9.3630","0.1000","0.0007"
"9.3830","0.1000","0.0007"
"9.4030","0.1000","0.0006"
"9.4230","0.1000","0.0006"
"9.4430","0.1000","0.0007"
"9.4630","0.1000","0.0007"
"9.4830","0.1000","0.0007"
"9.5030","0.1000","0.0006"
"9.5230","0.1000","0.0006"
"9.5430","0.1000","0.0007"
"9.5630","0.1000","0.0008"
"9.5830","0.1000","0.0008"
"9.6030","0.1000","0.0008"
"9.6230","0.1000","0.0007"
"9.6430","0.1000","0.0007"
"9.6630","0.1000","0.0007"
"9.6830","0.1000","0.0007"
"9.7030","0.1000","0.0007"
"9.7230","0.1000","0.0007"
"9.7430","0.1000","0.0007"
"9.7630","0.1000","0.0008"
"9.7830","0.1000","0.0008"
"9.8030","0.1000","0.0006"
"9.8230","0.1000","0.0006"
"9.8430","0.1000","0.0006"
"9.8630","0.1000","0.0005"
"9.8830","0.1000","0.0004"
"9.9030","0.1000","0.0003"
"9.9230","0.1000","0.0004"
"9.9430","0.1000","0.0006"
"9.9630","0.1000","0.0008"
"9.9830","0.1000","0.0008"
"10.0030","0.1000","0.0007"
"10.0230","0.1000","0.0007"
"10.0430","0.1000","0.0008"
"10.0630","0.1000","0.0008"
"10.0830","0.1000","0.0007"
"10.1030","0.1000","0.0007"
"10.1230","0.1000","0.0006"
"10.1430","0.1000","0.0007"
"10.1630","0.1000","0.0007"
"10.1830","0.1000","0.0007"
"10.2030","0.1000","0.0006"
"10.2230","0.1000","0.0006"
"10.2430","0.1000","0.0006"
"10.2630","0.1000","0.0006"
"10.2830","0.1000","0.0007"
"10.3030","0.1000","0.0008"
"10.3230","0.1000","0.0008"
"10.3430","0.1000","0.0007"
"10.3630","0.1000","0.0007"
"10.3830","0.1000","0.0007"
"10.4030","0.1000","0.0006"
"10.4230","0.1000","0.0006"
"10.4430","0.1000","0.0007"
"10.4630","0.1000","0.0008"
"10.4830","0.1000","0.0007"
"10.5030","0.1000","0.0006"
"10.5230","0.1000","0.0007"
"10.5430","0.1000","0.0007"
"10.5630","0.1000","0.0007"
"10.5830","0.1000","0.0007"
"10.6030","0.1000","0.0008"
"10.6230","0.1000","0.0007"
"10.6430","0.1000","0.0007"
"10.6630","0.1000","0.0007"
"10.6830","0.1000","0.0007"
"10.7030","0.1000","0.0008"
"10.7230","0.1000","0.0008"
"10.7430","0.1000","0.0008"
"10.7630","0.1000","0.0008"
"10.7830","0.1000","0.0006"
"10.8030","0.1000","0.0007"
"10.8230","0.1000","0.0006"
"10.8430","0.1000","0.0006"
"10.8630","0.1000","0.0006"
"10.8830","0.1000","0.0007"
"10.9030","0.1000","0.0008"
"10.9230","0.1000","0.0008"
"10.9430","0.1000","0.0007"
"10.9630","0.1000","0.0006"
"10.9830","0.1000","0.0006"
"11.0030","0.1000","0.0007"
"11.0230","0.1000","0.0007"
"11.0430","0.1000","0.0007"
"11.0630","0.1000","0.0006"
"11.0830","0.1000","0.0006"
"11.1030","0.1000","0.0007"
"11.1230","0.1000","0.0006"
"11.1430","0.1000","0.0006"
"11.1630","0.1000","0.0006"
"11.1830","0.1000","0.0006"
"11.2030","0.1000","0.0006"
"11.2230","0.1000","0.0006"
"11.2430","0.1000","0.0007"
"11.2630","0.1000","0.0008"
"11.2830","0.1000","0.0007"
"11.3030","0.1000","0.0007"
"11.3230","0.1000","0.0007"
"11.3430","0.1000","0.0006"
"11.3630","0.1000","0.0007"
"11.3830","0.1000","0.0007"
"11.4030","0.1000","0.0007"
"11.4230","0.1000","0.0007"
"11.4430","0.1000","0.0007"
"11.4630","0.1000","0.0007"
"11.4830","0.1000","0.0007"
"11.5030","0.1000","0.0007"
"11.5230","0.1000","0.0008"
"11.5430","0.1000","0.0007"
"11.5630","0.1000","0.0006"
"11.5830","0.1000","0.0006"
"11.6030","0.1000","0.0006"
"11.6230","0.1000","0.0005"
"11.6430","0.1000","0.0004"
"11.6630","0.1000","0.0004"
"11.6830","0.1000","0.0006"
"11.7030","0.1000","0.0007"
"11.7230","0.1000","0.0008"
"11.7430","0.1000","0.0007"
"11.7630","0.1000","0.0007"
"11.7830","0.1000","0.0006"
"11.8030","0.1000","0.0007"
"11.8230","0.1000","0.0008"
"11.8430","0.1000","0.0008"
"11.8630","0.1000","0.0008"
"11.8830","0.1000","0.0007"
"11.9030","0.1000","0.0006"
"11.9230","0.1000","0.0006"
"11.9430","0.1000","0.0007"
"11.9630","0.1000","0.0007"
"11.9830","0.1000","0.0006"
"12.0030","0.1000","0.0007"
"12.0230","0.1000","0.0007"
"12.0430","0.1000","0.0007"
"12.0630","0.1000","0.0006"
"12.0830","0.1000","0.0007"
"12.1030","0.1000","0.0007"
"12.1230","0.1000","0.0007"
"12.1430","0.1000","0.0006"
"12.1630","0.1000","0.0006"
"12.1830","0.1000","0.0006"
"12.2030","0.1000","0.0006"
"12.2230","0.1000","0.0006"
"12.2430","0.1000","0.0007"
"12.2630","0.1000","0.0006"
"12.2830","0.1000","0.0007"
"12.3030","0.1000","0.0007"
"12.3230","0.1000","0.0007"
"12.3430","0.1000","0.0006"
"12.3630","0.1000","0.0007"
"12.3830","0.1000","0.0007"
"12.4030","0.1000","0.0006"
"12.4230","0.1000","0.0006"
"12.4430","0.1000","0.0006"
"12.4630","0.1000","0.0006"
"12.4830","0.1000","0.0007"
"12.5030","0.1000","0.0008"
"12.5230","0.1000","0.0007"
"12.5430","0.1000","0.0007"
"12.5630","0.1000","0.0007"
"12.5830","0.1000","0.0007"
"12.6030","0.1000","0.0006"
"12.6230","0.1000","0.0007"
"12.6430","0.1000","0.0007"
"12.6630","0.1000","0.0007"
"12.6830","0.1000","0.0008"
"12.7030","0.1000","0.0008"
"12.7230","0.1000","0.0008"
"12.7430","0.1000","0.0007"
"12.7630","0.1000","0.0006"
"12.7830","0.1000","0.0007"
"12.8030","0.1000","0.0006"
"12.8230","0.1000","0.0006"
"12.8430","0.1000","0.0007"
"12.8630","0.1000","0.0007"
"12.8830","0.1000","0.0007"
"12.9030","0.1000","0.0007"
"12.9230","0.1000","0.0007"
"12.9430","0.1000","0.0007"
"12.9630","0.1000","0.0006"
"12.9830","0.1000","0.0007"
"13.0030","0.1000","0.0007"
"13.0230","0.1000","0.0007"
"13.0430","0.1000","0.0006"
"13.0630","0.1000","0.0006"
"13.0830","0.1000","0.0006"
"13.1030","0.1000","0.0006"
"13.1230","0.1000","0.0006"
"13.1430","0.1000","0.0006"
"13.1630","0.1000","0.0006"
"13.1830","0.1000","0.0006"
"13.2030","0.1000","0.0007"
"13.2230","0.1000","0.0007"
"13.2430","0.1000","0.0007"
"13.2630","0.1000","0.0006"
